index,Lifted_mod_daily_weekly_value,Lifted_mod_daily_nextrefresh,Lifted_actual_daily,Lifted_actual_weekly,Lifted_actual_monthly,Week_structure_weekly_value,Week_structure_next_refresh,date,account_type,supplier_terminal_name,product_name,"('base_gallons', 'Daily')","('base_gallons', 'Monthly')","('base_gallons', 'Weekly')",daily_nextrefresh_flag,daily_weekValue_flag,"('beginning_gallons', 'Daily')","('beginning_gallons', 'Monthly')","('beginning_gallons', 'Weekly')","('en_allocation_status', 'Daily')","('en_allocation_status', 'Monthly')","('en_allocation_status', 'Weekly')","('percentage_allocation', 'Daily')","('percentage_allocation', 'Monthly')","('percentage_allocation', 'Weekly')","('alerts_ratability', 'Daily')","('alerts_ratability', 'Monthly')","('alerts_ratability', 'Weekly')","('next_refresh_date', 'Daily')","('next_refresh_date', 'Monthly')",Modified_NRD,"('next_refresh_date', 'Weekly')",id,sanityWeekly_CumulativeDaily_WeeksByLiftedGallons,sanityWeekly_CumulativeDaily_NextRefreshDate,sanityMonthly_CumulativeDaily_WeeksByLiftedGallons,sanityMonthly_CumulativeDaily_WeeksByNextRefreshDate
"2015-06-23 00:00:00",113017,113017,105514,616172,1851076,w6,w4,"2015-06-23 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1022 TAMPA FL TRM CHEVRON","DIESEL #2",92400,2772000,646800,1,1,138600,3049200,808500,Limited,Limited,Limited,150%,110%,125%,"On Target","On Target","On Target","06/24 00:00:00 EDT","07/01 00:00:00 EDT",0,"2015-06-24 00:00:00",476,1,1,0,0
"2015-06-24 00:00:00",128472,128472,128472,128472,1979548,w7,w5,"2015-06-24 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1022 TAMPA FL TRM CHEVRON","DIESEL #2",92400,2772000,646800,0,0,138600,3049200,808500,Low,Limited,Available,150%,110%,125%,"Above Trend","Above Trend","Above Trend","06/25 00:00:00 EDT","07/01 00:00:00 EDT",0,"2015-07-01 00:00:00",503,1,1,0,0
"2015-06-25 00:00:00",90732,90732,90732,219204,2070280,w7,w5,"2015-06-25 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1022 TAMPA FL TRM CHEVRON","DIESEL #2",92400,2772000,646800,0,0,138600,3049200,808500,Limited,Limited,Available,150%,110%,125%,"On Target","Above Trend","Above Trend","06/26 00:00:00 EDT","07/01 00:00:00 EDT",0,"2015-07-01 00:00:00",529,1,1,0,0
"2015-06-26 00:00:00",105353,105353,105353,324557,2175633,w7,w5,"2015-06-26 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1022 TAMPA FL TRM CHEVRON","DIESEL #2",92400,2772000,646800,0,0,138600,3049200,808500,Limited,Limited,Available,150%,110%,125%,"On Target","Above Trend","Above Trend","06/27 00:00:00 EDT","07/01 00:00:00 EDT",0,"2015-07-01 00:00:00",555,1,1,0,0
"2015-06-27 00:00:00",37774,37774,37774,362331,2213407,w7,w5,"2015-06-27 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1022 TAMPA FL TRM CHEVRON","DIESEL #2",92400,2772000,646800,0,0,138600,3049200,808500,Available,Limited,Available,150%,110%,125%,"On Target","Above Trend","On Target","06/28 00:00:00 EDT","07/01 00:00:00 EDT",0,"2015-07-01 00:00:00",581,1,1,0,0
"2015-06-28 00:00:00",22507,22507,22507,384838,2235914,w7,w5,"2015-06-28 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1022 TAMPA FL TRM CHEVRON","DIESEL #2",92400,2772000,646800,0,0,138600,3049200,808500,Available,Limited,Available,150%,110%,125%,"Below Trend","On Target","On Target","06/29 00:00:00 EDT","07/01 00:00:00 EDT",0,"2015-07-01 00:00:00",607,1,1,0,0
"2015-06-29 00:00:00",117328,117328,117328,502166,2353242,w7,w5,"2015-06-29 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1022 TAMPA FL TRM CHEVRON","DIESEL #2",106667,3200000,746667,0,0,160001,3520000,933334,Limited,Limited,Limited,150%,110%,125%,"On Target","On Target","On Target","06/30 00:00:00 EDT","07/01 00:00:00 EDT",0,"2015-07-01 00:00:00",633,1,1,0,0
"2015-06-30 00:00:00",165737,165737,165737,667903,2518979,w7,w5,"2015-06-30 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1022 TAMPA FL TRM CHEVRON","DIESEL #2",106667,3200000,746667,0,0,160001,3520000,933334,Out,Limited,Limited,150%,110%,125%,"Above Trend","On Target","On Target","07/01 00:00:00 EDT","07/01 00:00:00 EDT",0,"2015-07-01 00:00:00",659,1,1,0,0
"2015-06-01 00:00:00",0,0,0,0,0,w1,w1,"2015-06-01 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1037 PASCAGOULA MS TRM CHEVRON","DIESEL #2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2015-06-03 00:00:00",0,1,1,1,1
"2015-06-02 00:00:00",20295,20295,20295,463209,85417,w1,w1,"2015-06-02 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1037 PASCAGOULA MS TRM CHEVRON","DIESEL #2",79800,2393998,558600,0,0,119700,2633398,698250,Available,Available,Limited,150%,110%,125%,"On Target","On Target","On Target","06/03 00:00:00 CDT","07/01 00:00:00 CDT",0,"2015-06-03 00:00:00",16,0,0,0,0
"2015-06-03 00:00:00",15273,15273,15273,15273,149392,w2,w2,"2015-06-03 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1037 PASCAGOULA MS TRM CHEVRON","DIESEL #2",79800,2393998,558600,0,0,119700,2633398,698250,Available,Available,Available,150%,110%,125%,"On Target","On Target","On Target","06/04 00:00:00 CDT","07/01 00:00:00 CDT",0,"2015-06-10 00:00:00",43,1,1,0,0
"2015-06-04 00:00:00",68791,68791,11822,84064,218183,w2,w2,"2015-06-04 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1037 PASCAGOULA MS TRM CHEVRON","DIESEL #2",79800,2393998,558600,1,1,119700,2633398,698250,Available,Available,Available,150%,110%,125%,"On Target","On Target","On Target","06/05 00:00:00 CDT","07/01 00:00:00 CDT",0,"2015-06-10 00:00:00",70,1,1,0,0
"2015-06-05 00:00:00",75982,75982,0,160046,294165,w2,w2,"2015-06-05 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1037 PASCAGOULA MS TRM CHEVRON","DIESEL #2",79800,2393998,558600,1,1,119700,2633398,698250,Available,Available,Available,150%,110%,125%,"Below Trend","Above Trend","On Target","06/06 00:00:00 CDT","07/01 00:00:00 CDT",0,"2015-06-10 00:00:00",97,1,1,0,0
"2015-06-06 00:00:00",0,0,0,0,0,w3,w2,"2015-06-06 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1037 PASCAGOULA MS TRM CHEVRON","DIESEL #2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2015-06-10 00:00:00",0,1,0,0,0
"2015-06-07 00:00:00",0,0,0,0,0,w3,w2,"2015-06-07 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1037 PASCAGOULA MS TRM CHEVRON","DIESEL #2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2015-06-10 00:00:00",0,1,0,0,0
"2015-06-08 00:00:00",50776,50776,50776,307153,441272,w3,w2,"2015-06-08 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1037 PASCAGOULA MS TRM CHEVRON","DIESEL #2",79800,2393998,558600,0,0,119700,2633398,698250,Available,Available,Available,150%,110%,125%,"On Target","On Target","On Target","06/08 00:00:00 CDT","07/01 00:00:00 CDT",0,"2015-06-10 00:00:00",124,0,0,0,0
"2015-06-09 00:00:00",0,0,0,0,0,w4,w2,"2015-06-09 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1037 PASCAGOULA MS TRM CHEVRON","DIESEL #2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2015-06-10 00:00:00",0,1,0,0,0
"2015-06-10 00:00:00",76742,76742,76742,453333,587452,w4,w2,"2015-06-10 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1037 PASCAGOULA MS TRM CHEVRON","DIESEL #2",79800,2393998,558600,0,0,119700,2633398,698250,Limited,Available,Limited,150%,110%,125%,"On Target","On Target","On Target","06/10 00:00:00 CDT","07/01 00:00:00 CDT",0,"2015-06-10 00:00:00",154,0,0,0,0
"2015-06-11 00:00:00",119233,119233,19095,119233,706685,w5,w3,"2015-06-11 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1037 PASCAGOULA MS TRM CHEVRON","DIESEL #2",79800,2393998,558600,1,1,119700,2633398,698250,Available,Available,Available,150%,110%,125%,"On Target","On Target","Above Trend","06/12 00:00:00 CDT","07/01 00:00:00 CDT",0,"2015-06-17 00:00:00",181,1,1,0,0
"2015-06-12 00:00:00",0,135230,0,0,0,w6,w3,"2015-06-12 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1037 PASCAGOULA MS TRM CHEVRON","DIESEL #2",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2015-06-17 00:00:00",0,1,0,0,0
"2015-06-13 00:00:00",66086,66086,66086,320549,908001,w6,w3,"2015-06-13 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1037 PASCAGOULA MS TRM CHEVRON","DIESEL #2",79800,2393998,558600,0,0,119700,2633398,698250,Limited,Available,Available,150%,110%,125%,"On Target","On Target","Above Trend","06/14 00:00:00 CDT","07/01 00:00:00 CDT",0,"2015-06-17 00:00:00",208,0,1,0,0
"2015-06-14 00:00:00",61506,61506,53782,382055,969507,w6,w3,"2015-06-14 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1037 PASCAGOULA MS TRM CHEVRON","DIESEL #2",79800,2393998,558600,1,1,119700,2633398,698250,Available,Available,Limited,150%,110%,125%,"On Target","On Target","On Target","06/15 00:00:00 CDT","07/01 00:00:00 CDT",0,"2015-06-17 00:00:00",235,0,1,0,0
"2015-06-15 00:00:00",70719,70719,66718,452774,1040226,w6,w3,"2015-06-15 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1037 PASCAGOULA MS TRM CHEVRON","DIESEL #2",79800,2393998,558600,1,1,119700,2633398,698250,Limited,Available,Limited,150%,110%,125%,"On Target","On Target","On Target","06/16 00:00:00 CDT","07/01 00:00:00 CDT",0,"2015-06-17 00:00:00",262,0,1,0,0
"2015-06-16 00:00:00",69742,69742,61939,522516,1109968,w6,w3,"2015-06-16 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1037 PASCAGOULA MS TRM CHEVRON","DIESEL #2",79800,2393998,558600,1,1,119700,2633398,698250,Limited,Available,Limited,150%,110%,125%,"On Target","On Target","On Target","06/17 00:00:00 CDT","07/01 00:00:00 CDT",0,"2015-06-17 00:00:00",289,0,1,0,0
"2015-06-17 00:00:00",97510,97510,97510,97510,1215145,w7,w4,"2015-06-17 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1037 PASCAGOULA MS TRM CHEVRON","DIESEL #2",79800,2393998,558600,0,0,119700,2633398,698250,Low,Available,Available,150%,110%,125%,"Above Trend","Above Trend","Above Trend","06/18 00:00:00 CDT","07/01 00:00:00 CDT",0,"2015-06-24 00:00:00",316,1,1,0,0
"2015-06-18 00:00:00",97463,97463,89739,194973,1312608,w7,w4,"2015-06-18 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1037 PASCAGOULA MS TRM CHEVRON","DIESEL #2",79800,2393998,558600,1,1,119700,2633398,698250,Limited,Available,Available,150%,110%,125%,"On Target","Above Trend","Above Trend","06/19 00:00:00 CDT","07/01 00:00:00 CDT",0,"2015-06-24 00:00:00",343,1,1,0,0
"2015-06-19 00:00:00",61577,61577,53908,256550,1374185,w7,w4,"2015-06-19 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1037 PASCAGOULA MS TRM CHEVRON","DIESEL #2",79800,2393998,558600,1,1,119700,2633398,698250,Available,Limited,Available,150%,110%,125%,"On Target","Above Trend","Above Trend","06/20 00:00:00 CDT","07/01 00:00:00 CDT",0,"2015-06-24 00:00:00",370,1,1,0,0
"2015-06-20 00:00:00",85068,85068,69624,341618,1459253,w7,w4,"2015-06-20 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1037 PASCAGOULA MS TRM CHEVRON","DIESEL #2",79800,2393998,558600,1,1,119700,2633398,698250,Limited,Limited,Available,150%,110%,125%,"On Target","Above Trend","Above Trend","06/21 00:00:00 CDT","07/01 00:00:00 CDT",0,"2015-06-24 00:00:00",397,1,1,0,0
"2015-06-21 00:00:00",66513,66513,66513,408131,1525766,w7,w4,"2015-06-21 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1037 PASCAGOULA MS TRM CHEVRON","DIESEL #2",79800,2393998,558600,0,0,119700,2633398,698250,Limited,Limited,Limited,150%,110%,125%,"On Target","Above Trend","Above Trend","06/22 00:00:00 CDT","07/01 00:00:00 CDT",0,"2015-06-24 00:00:00",424,1,1,0,0
"2015-06-22 00:00:00",46114,46114,46114,454245,1571880,w7,w4,"2015-06-22 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1037 PASCAGOULA MS TRM CHEVRON","DIESEL #2",79800,2393998,558600,0,0,119700,2633398,698250,Available,Limited,Limited,150%,110%,125%,"On Target","Above Trend","On Target","06/23 00:00:00 CDT","07/01 00:00:00 CDT",0,"2015-06-24 00:00:00",451,1,1,0,0
"2015-06-23 00:00:00",87909,87909,80240,542154,1659789,w7,w4,"2015-06-23 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1037 PASCAGOULA MS TRM CHEVRON","DIESEL #2",79800,2393998,558600,1,1,119700,2633398,698250,Limited,Limited,Limited,150%,110%,125%,"On Target","Above Trend","On Target","06/24 00:00:00 CDT","07/01 00:00:00 CDT",0,"2015-06-24 00:00:00",478,1,1,0,0
"2015-06-24 00:00:00",49335,49335,49335,49335,1709124,w8,w5,"2015-06-24 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1037 PASCAGOULA MS TRM CHEVRON","DIESEL #2",79800,2393998,558600,0,0,119700,2633398,698250,Available,Limited,Available,150%,110%,125%,"On Target","Above Trend","On Target","06/25 00:00:00 CDT","07/01 00:00:00 CDT",0,"2015-07-01 00:00:00",504,1,1,0,0
"2015-06-25 00:00:00",97398,97398,89737,146733,1806522,w8,w5,"2015-06-25 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1037 PASCAGOULA MS TRM CHEVRON","DIESEL #2",79800,2393998,558600,1,1,119700,2633398,698250,Limited,Limited,Available,150%,110%,125%,"On Target","Above Trend","On Target","06/26 00:00:00 CDT","07/01 00:00:00 CDT",0,"2015-07-01 00:00:00",530,1,1,0,0
"2015-06-26 00:00:00",62523,62523,59223,209256,1869045,w8,w5,"2015-06-26 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1037 PASCAGOULA MS TRM CHEVRON","DIESEL #2",79800,2393998,558600,1,1,119700,2633398,698250,Available,Limited,Available,150%,110%,125%,"On Target","Above Trend","On Target","06/27 00:00:00 CDT","07/01 00:00:00 CDT",0,"2015-07-01 00:00:00",556,1,1,0,0
"2015-06-27 00:00:00",62005,62005,62005,271261,1931050,w8,w5,"2015-06-27 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1037 PASCAGOULA MS TRM CHEVRON","DIESEL #2",79800,2393998,558600,0,0,119700,2633398,698250,Limited,Limited,Available,150%,110%,125%,"On Target","Above Trend","On Target","06/28 00:00:00 CDT","07/01 00:00:00 CDT",0,"2015-07-01 00:00:00",582,1,1,0,0
"2015-06-28 00:00:00",92397,92397,92397,363658,2023447,w8,w5,"2015-06-28 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1037 PASCAGOULA MS TRM CHEVRON","DIESEL #2",79800,2393998,558600,0,0,119700,2633398,698250,Limited,Limited,Limited,150%,110%,125%,"Above Trend","Above Trend","On Target","06/29 00:00:00 CDT","07/01 00:00:00 CDT",0,"2015-07-01 00:00:00",608,1,1,0,0
"2015-06-29 00:00:00",76817,76817,76817,440475,2100264,w8,w5,"2015-06-29 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1037 PASCAGOULA MS TRM CHEVRON","DIESEL #2",79800,2393998,558600,0,0,119700,2633398,698250,Limited,Limited,Limited,150%,110%,125%,"On Target","Above Trend","On Target","06/30 00:00:00 CDT","07/01 00:00:00 CDT",0,"2015-07-01 00:00:00",634,1,1,0,0
"2015-06-30 00:00:00",84455,84455,84455,524930,2184719,w8,w5,"2015-06-30 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1037 PASCAGOULA MS TRM CHEVRON","DIESEL #2",79800,2393998,558600,0,0,119700,2633398,698250,Limited,Low,Limited,150%,110%,125%,"On Target","Above Trend","On Target","07/01 00:00:00 CDT","07/01 00:00:00 CDT",0,"2015-07-01 00:00:00",660,1,1,0,0
"2015-06-01 00:00:00",0,0,0,0,0,w1,w1,"2015-06-01 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1043 MONTEBELLO CA TRM CHEVRON","DIESEL #2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2015-06-03 00:00:00",0,1,1,1,1
"2015-06-02 00:00:00",30304,30304,30304,204104,45503,w1,w1,"2015-06-02 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1043 MONTEBELLO CA TRM CHEVRON","DIESEL #2",36393,1091797,254753,0,0,54590,1200977,318441,Limited,Available,Limited,150%,110%,125%,"Above Trend","Above Trend","On Target","06/03 00:00:00 PDT","07/01 00:00:00 PDT",0,"2015-06-03 00:00:00",17,0,0,0,0
"2015-06-03 00:00:00",15204,15204,15204,15204,83408,w2,w2,"2015-06-03 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1043 MONTEBELLO CA TRM CHEVRON","DIESEL #2",36393,1091797,254753,0,0,54590,1200977,318441,Available,Available,Available,150%,110%,125%,"Above Trend","Above Trend","Above Trend","06/04 00:00:00 PDT","07/01 00:00:00 PDT",0,"2015-06-10 00:00:00",44,1,1,0,0
"2015-06-04 00:00:00",7600,7600,0,22804,91008,w2,w2,"2015-06-04 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1043 MONTEBELLO CA TRM CHEVRON","DIESEL #2",36393,1091797,254753,1,1,54590,1200977,318441,Available,Available,Available,150%,110%,125%,"Below Trend","On Target","On Target","06/05 00:00:00 PDT","07/01 00:00:00 PDT",0,"2015-06-10 00:00:00",71,1,1,0,0
"2015-06-05 00:00:00",45299,45299,0,68103,136307,w2,w2,"2015-06-05 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1043 MONTEBELLO CA TRM CHEVRON","DIESEL #2",36393,1091797,254753,1,1,54590,1200977,318441,Available,Available,Available,150%,110%,125%,"Below Trend","Above Trend","On Target","06/06 00:00:00 PDT","07/01 00:00:00 PDT",0,"2015-06-10 00:00:00",98,1,1,0,0
"2015-06-06 00:00:00",0,0,0,0,0,w3,w2,"2015-06-06 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1043 MONTEBELLO CA TRM CHEVRON","DIESEL #2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2015-06-10 00:00:00",0,1,0,0,0
"2015-06-07 00:00:00",0,0,0,0,0,w3,w2,"2015-06-07 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1043 MONTEBELLO CA TRM CHEVRON","DIESEL #2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2015-06-10 00:00:00",0,1,0,0,0
"2015-06-08 00:00:00",7500,7500,7500,90806,159010,w3,w2,"2015-06-08 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1043 MONTEBELLO CA TRM CHEVRON","DIESEL #2",36393,1091797,254753,0,0,54590,1200977,318441,Available,Available,Available,150%,110%,125%,"Below Trend","On Target","On Target","06/08 00:00:00 PDT","07/01 00:00:00 PDT",0,"2015-06-10 00:00:00",125,0,0,0,0
"2015-06-09 00:00:00",0,0,0,0,0,w4,w2,"2015-06-09 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1043 MONTEBELLO CA TRM CHEVRON","DIESEL #2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2015-06-10 00:00:00",0,1,0,0,0
"2015-06-10 00:00:00",45602,45602,45602,151513,219717,w4,w2,"2015-06-10 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1043 MONTEBELLO CA TRM CHEVRON","DIESEL #2",36393,1091797,254753,0,0,54590,1200977,318441,Low,Available,Available,150%,110%,125%,"Above Trend","On Target","On Target","06/10 00:00:00 PDT","07/01 00:00:00 PDT",0,"2015-06-10 00:00:00",155,0,0,0,0
"2015-06-11 00:00:00",60602,60602,7600,60602,280319,w5,w3,"2015-06-11 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1043 MONTEBELLO CA TRM CHEVRON","DIESEL #2",36393,1091797,254753,1,1,54590,1200977,318441,Available,Available,Available,150%,110%,125%,"Above Trend","On Target","Above Trend","06/12 00:00:00 PDT","07/01 00:00:00 PDT",0,"2015-06-17 00:00:00",182,1,1,0,0
"2015-06-12 00:00:00",0,60604,0,0,0,w6,w3,"2015-06-12 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1043 MONTEBELLO CA TRM CHEVRON","DIESEL #2",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2015-06-17 00:00:00",0,1,0,0,0
"2015-06-13 00:00:00",15201,15201,15201,136407,356124,w6,w3,"2015-06-13 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1043 MONTEBELLO CA TRM CHEVRON","DIESEL #2",36393,1091797,254753,0,0,54590,1200977,318441,Available,Available,Available,150%,110%,125%,"On Target","On Target","On Target","06/14 00:00:00 PDT","07/01 00:00:00 PDT",0,"2015-06-17 00:00:00",209,0,1,0,0
"2015-06-14 00:00:00",15201,15201,7600,151608,371325,w6,w3,"2015-06-14 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1043 MONTEBELLO CA TRM CHEVRON","DIESEL #2",36393,1091797,254753,1,1,54590,1200977,318441,Available,Available,Available,150%,110%,125%,"Below Trend","On Target","On Target","06/15 00:00:00 PDT","07/01 00:00:00 PDT",0,"2015-06-17 00:00:00",236,0,1,0,0
"2015-06-15 00:00:00",37998,37998,22799,189606,409323,w6,w3,"2015-06-15 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1043 MONTEBELLO CA TRM CHEVRON","DIESEL #2",36393,1091797,254753,1,1,54590,1200977,318441,Available,Available,Limited,150%,110%,125%,"On Target","On Target","On Target","06/16 00:00:00 PDT","07/01 00:00:00 PDT",0,"2015-06-17 00:00:00",263,0,1,0,0
"2015-06-16 00:00:00",30398,30398,22799,220004,439721,w6,w3,"2015-06-16 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1043 MONTEBELLO CA TRM CHEVRON","DIESEL #2",36393,1091797,254753,1,1,54590,1200977,318441,Available,Available,Limited,150%,110%,125%,"On Target","On Target","On Target","06/17 00:00:00 PDT","07/01 00:00:00 PDT",0,"2015-06-17 00:00:00",290,0,1,0,0
